Q96AE7	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q96AG3	Mitochondrial carrier domain superfamily [IPR023395]
Q96AG4	Leucine-rich repeat domain superfamily [IPR032675]
Q96AH0	Nucleic acid-binding, OB-fold [IPR012340]
Q96AH8	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96AJ9	Vesicle transport v-SNARE, N-terminal domain superfamily [IPR038407]
Q96AJ9	SNARE [IPR010989]
Q96AK3	Cytidine deaminase-like [IPR016193]
Q96AP7	Immunoglobulin-like fold [IPR013783]
Q96AP7	Immunoglobulin-like domain superfamily [IPR036179]
Q96AT9	Aldolase-type TIM barrel [IPR013785]
Q96AT9	Ribulose-phosphate binding barrel [IPR011060]
Q96AV8	Winged helix-like DNA-binding domain superfamily [IPR036388]
Q96AV8	Winged helix DNA-binding domain superfamily [IPR036390]
Q96AX1	Sec1-like superfamily [IPR036045]
Q96AX1	Sec1-like, domain 2 [IPR027482]
Q96AX1	Sec1-like, domain 1 [IPR043154]
Q96AX1	Sec1-like, domain 3a [IPR043127]
Q96AX1	Vacuolar protein sorting-associated protein 33, domain 3b [IPR043155]
Q96AX2	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96AX9	Zinc finger, ZZ-type superfamily [IPR043145]
Q96AX9	Ankyrin repeat-containing domain superfamily [IPR036770]
Q96AX9	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96AX9	Mib/herc2 domain superfamily [IPR037252]
Q96AY2	EME1, nuclease domain, subdomain 1 [IPR043086]
Q96AY2	EME1, nuclease domain, subdomain 2 [IPR043087]
Q96AY2	EME1/EME2, C-terminal domain [IPR042530]
Q96AY3	EF-hand domain pair [IPR011992]
Q96AY4	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q96AZ1	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
Q96AZ6	Ribonuclease H-like superfamily [IPR012337]
Q96AZ6	Ribonuclease H superfamily [IPR036397]
Q96B02	Ubiquitin-conjugating enzyme/RWD-like [IPR016135]
Q96B26	PNPase/RNase PH domain superfamily [IPR027408]
Q96B26	Exoribonuclease, PH domain 2 superfamily [IPR036345]
Q96B26	Ribosomal protein S5 domain 2-type fold [IPR020568]
Q96B67	Immunoglobulin E-set [IPR014756]
Q96B67	Arrestin-like, C-terminal [IPR014752]
Q96B70	Cyclic phosphodiesterase [IPR009097]
Q96B97	SH3-like domain superfamily [IPR036028]
Q96BD0	MFS transporter superfamily [IPR036259]
Q96BD0	Kazal domain superfamily [IPR036058]
Q96BD5	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96BD5	Zinc finger, FYVE/PHD-type [IPR011011]
Q96BD6	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q96BD6	B30.2/SPRY domain superfamily [IPR043136]
Q96BD8	SKA1 microtubule binding domain [IPR042031]
Q96BF3	Immunoglobulin-like fold [IPR013783]
Q96BF3	Immunoglobulin-like domain superfamily [IPR036179]
Q96BF6	SKP1/BTB/POZ domain superfamily [IPR011333]
Q96BH1	Ubiquitin-conjugating enzyme/RWD-like [IPR016135]
Q96BH1	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96BH3	Fibronectin type II domain superfamily [IPR036943]
Q96BH3	Kringle-like fold [IPR013806]
Q96BI1	MFS transporter superfamily [IPR036259]
Q96BJ3	C2 domain superfamily [IPR035892]
Q96BJ3	Axin interactor, dorsalization-associated protein, N-terminal domain superfamily [IPR036818]
Q96BJ8	PH-like domain superfamily [IPR011993]
Q96BJ8	Armadillo-type fold [IPR016024]
Q96BJ8	Armadillo-like helical [IPR011989]
Q96BM0	IFI6/IFI27-like domain superfamily [IPR038213]
Q96BM1	Ankyrin repeat-containing domain superfamily [IPR036770]
Q96BM9	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96BP2	Cysteine alpha-hairpin motif superfamily [IPR009069]
Q96BP3	Cyclophilin-like domain superfamily [IPR029000]
Q96BP3	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q96BP3	WD40-repeat-containing domain superfamily [IPR036322]
Q96BQ3	B30.2/SPRY domain superfamily [IPR043136]
Q96BQ3	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96BQ3	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q96BR1	Protein kinase-like domain superfamily [IPR011009]
Q96BR1	PX domain superfamily [IPR036871]
Q96BR5	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q96BR6	KRAB domain superfamily [IPR036051]
Q96BR6	Zinc finger C2H2 superfamily [IPR036236]
Q96BR9	SKP1/BTB/POZ domain superfamily [IPR011333]
Q96BR9	Zinc finger C2H2 superfamily [IPR036236]
Q96BS2	EF-hand domain pair [IPR011992]
Q96BT3	Histone-fold [IPR009072]
Q96BT7	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q96BT7	RNA-binding domain superfamily [IPR035979]
Q96BT7	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
Q96BV0	Zinc finger C2H2 superfamily [IPR036236]
Q96BW1	Phosphoribosyltransferase-like [IPR029057]
Q96BW5	Metal-dependent hydrolase [IPR032466]
Q96BX8	MOB kinase activator superfamily [IPR036703]
Q96BY6	PH-like domain superfamily [IPR011993]
Q96BY6	C2 domain superfamily [IPR035892]
Q96BY6	Dedicator of cytokinesis, C-terminal, lobe C [IPR043162]
Q96BY6	Dedicator of cytokinesis, C-terminal, lobe A [IPR043161]
Q96BZ9	Rab-GTPase-TBC domain superfamily [IPR035969]
Q96C00	Zinc finger C2H2 superfamily [IPR036236]
Q96C00	SKP1/BTB/POZ domain superfamily [IPR011333]
Q96C10	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96C10	RIG-I-like receptor, C-terminal domain superfamily [IPR038557]
Q96C11	ATPase, nucleotide binding domain [IPR043129]
Q96C12	Armadillo-like helical [IPR011989]
Q96C12	Armadillo-type fold [IPR016024]
Q96C12	SKP1/BTB/POZ domain superfamily [IPR011333]
Q96C19	EF-hand domain pair [IPR011992]
Q96C23	Galactose mutarotase-like domain superfamily [IPR011013]
Q96C23	Glycoside hydrolase-type carbohydrate-binding [IPR014718]
Q96C24	C2 domain superfamily [IPR035892]
Q96C24	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96C24	Zinc finger, FYVE/PHD-type [IPR011011]
Q96C28	KRAB domain superfamily [IPR036051]
Q96C28	Zinc finger C2H2 superfamily [IPR036236]
Q96C34	RUN domain superfamily [IPR037213]
Q96C36	NAD(P)-binding domain superfamily [IPR036291]
Q96C36	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily [IPR008927]
Q96C45	Armadillo-like helical [IPR011989]
Q96C45	Armadillo-type fold [IPR016024]
Q96C45	Protein kinase-like domain superfamily [IPR011009]
Q96C55	Zinc finger C2H2 superfamily [IPR036236]
Q96C86	HIT-like superfamily [IPR036265]
Q96C86	Scavenger mRNA decapping enzyme, N-terminal [IPR011145]
Q96C90	CPI-17 superfamily [IPR036658]
Q96CA5	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96CB8	Zinc finger, FYVE/PHD-type [IPR011011]
Q96CB8	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96CB9	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
Q96CC6	Rhomboid-like superfamily [IPR035952]
Q96CD0	Leucine-rich repeat domain superfamily [IPR032675]
Q96CD0	F-box-like domain superfamily [IPR036047]
Q96CD2	Flavin prenyltransferase-like [IPR036551]
Q96CG3	SMAD/FHA domain superfamily [IPR008984]
Q96CK0	Zinc finger C2H2 superfamily [IPR036236]
Q96CM3	Pseudouridine synthase, catalytic domain superfamily [IPR020103]
Q96CM4	Thioredoxin-like superfamily [IPR036249]
Q96CM8	AMP-binding enzyme, C-terminal domain superfamily [IPR045851]
Q96CN4	Rab-GTPase-TBC domain superfamily [IPR035969]
Q96CN5	Leucine-rich repeat domain superfamily [IPR032675]
Q96CN7	Isochorismatase-like superfamily [IPR036380]
Q96CP6	PH-like domain superfamily [IPR011993]
Q96CQ1	Mitochondrial carrier domain superfamily [IPR023395]
Q96CS3	Ubiquitin-like domain superfamily [IPR029071]
Q96CS3	Thioredoxin-like superfamily [IPR036249]
Q96CS3	UBA-like superfamily [IPR009060]
Q96CS4	KRAB domain superfamily [IPR036051]
Q96CS4	Zinc finger C2H2 superfamily [IPR036236]
Q96CS7	PH-like domain superfamily [IPR011993]
Q96CT2	Kelch-type beta propeller [IPR015915]
Q96CT2	SKP1/BTB/POZ domain superfamily [IPR011333]
Q96CU9	FAD/NAD(P)-binding domain superfamily [IPR036188]
Q96CW1	AP-2 complex subunit mu, C-terminal superfamily [IPR036168]
Q96CW1	Longin-like domain superfamily [IPR011012]
Q96CW5	Gamma-tubulin complex component, C-terminal domain superfamily [IPR042241]
Q96CX2	SKP1/BTB/POZ domain superfamily [IPR011333]
Q96CX3	Zinc finger C2H2 superfamily [IPR036236]
Q96CX6	Leucine-rich repeat domain superfamily [IPR032675]
Q96D03	RTP801-like, C-terminal domain superfamily [IPR038281]
Q96D09	Armadillo-type fold [IPR016024]
Q96D09	Armadillo-like helical [IPR011989]
Q96D15	EF-hand domain pair [IPR011992]
Q96D21	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96D31	Orai superfamily [IPR038350]
Q96D42	Immunoglobulin-like fold [IPR013783]
Q96D42	Immunoglobulin-like domain superfamily [IPR036179]
Q96D53	Protein kinase-like domain superfamily [IPR011009]
Q96D59	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96D70	R3H domain superfamily [IPR036867]
Q96D71	EF-hand domain pair [IPR011992]
Q96D96	Voltage-dependent channel domain superfamily [IPR027359]
Q96DA0	Jacalin-like lectin domain superfamily [IPR036404]
Q96DA2	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96DA6	Chaperone J-domain superfamily [IPR036869]
Q96DB2	Ureohydrolase domain superfamily [IPR023696]
Q96DB2	Histone deacetylase domain superfamily [IPR037138]
Q96DB5	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q96DC7	Armadillo-like helical [IPR011989]
Q96DC7	Armadillo-type fold [IPR016024]
Q96DC8	Enoyl-CoA hydratase, C-terminal [IPR014748]
Q96DC8	ClpP/crotonase-like domain superfamily [IPR029045]
Q96DC9	Papain-like cysteine peptidase superfamily [IPR038765]
Q96DC9	Peptidase C65, otubain, subdomain 1 [IPR042468]
Q96DC9	Peptidase C65,  otubain, subdomain 2 [IPR042467]
Q96DD0	Leucine-rich repeat domain superfamily [IPR032675]
Q96DE0	NUDIX hydrolase-like domain superfamily [IPR015797]
Q96DE9	PUA-like superfamily [IPR015947]
Q96DG6	Alpha/Beta hydrolase fold [IPR029058]
Q96DH6	RNA-binding domain superfamily [IPR035979]
Q96DH6	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q96DI7	WD40-repeat-containing domain superfamily [IPR036322]
Q96DI7	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q96DL1	Immunoglobulin E-set [IPR014756]
Q96DM3	WD40-repeat-containing domain superfamily [IPR036322]
Q96DM3	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q96DN0	Thioredoxin-like superfamily [IPR036249]
Q96DN2	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q96DN5	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q96DN5	Rab-GTPase-TBC domain superfamily [IPR035969]
Q96DN5	WD40-repeat-containing domain superfamily [IPR036322]
Q96DN6	DNA-binding domain superfamily [IPR016177]
Q96DP5	Formyl transferase, N-terminal domain superfamily [IPR036477]
Q96DP5	Formyl transferase-like, C-terminal domain superfamily [IPR011034]
Q96DR4	START-like domain superfamily [IPR023393]
Q96DR5	Bactericidal permeability-increasing protein, alpha/beta domain superfamily [IPR017943]
Q96DR7	SH3-like domain superfamily [IPR036028]
Q96DR7	PH-like domain superfamily [IPR011993]
Q96DR7	Dbl homology (DH) domain superfamily [IPR035899]
Q96DT0	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q96DT5	Dynein heavy chain, linker, subdomain 3 [IPR042228]
Q96DT5	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96DT5	Dynein heavy chain AAA lid domain superfamily [IPR042219]
Q96DT5	Dynein heavy chain, domain 2, N-terminal [IPR042222]
Q96DT5	Dynein heavy chain, C-terminal domain, barrel region [IPR043160]
Q96DT5	Dynein heavy chain, AAA1 domain, small subdomain [IPR043157]
Q96DT6	Papain-like cysteine peptidase superfamily [IPR038765]
Q96DT7	SKP1/BTB/POZ domain superfamily [IPR011333]
Q96DT7	Zinc finger C2H2 superfamily [IPR036236]
Q96DU3	Immunoglobulin-like fold [IPR013783]
Q96DU3	Immunoglobulin-like domain superfamily [IPR036179]
Q96DU7	Inositol polyphosphate kinase superfamily [IPR038286]
Q96DU9	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q96DU9	RNA-binding domain superfamily [IPR035979]
Q96DV4	PEBP-like superfamily [IPR036610]
Q96DW6	Mitochondrial carrier domain superfamily [IPR023395]
Q96DX4	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96DX4	Armadillo-type fold [IPR016024]
Q96DX4	B30.2/SPRY domain superfamily [IPR043136]
Q96DX4	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q96DX5	Ankyrin repeat-containing domain superfamily [IPR036770]
Q96DX5	SOCS box-like domain superfamily [IPR036036]
Q96DZ1	Mannose-6-phosphate receptor binding domain superfamily [IPR009011]
Q96DZ5	Ankyrin repeat-containing domain superfamily [IPR036770]
Q96DZ5	CAP Gly-rich domain superfamily [IPR036859]
Q96E11	RRF superfamily [IPR036191]
Q96E17	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96E22	Decaprenyl diphosphate synthase-like superfamily [IPR036424]
Q96E29	MTERF superfamily, mitochondrial/chloroplastic [IPR038538]
Q96E35	His-Me finger superfamily [IPR044925]
Q96E39	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q96E39	RNA-binding domain superfamily [IPR035979]
Q96E66	Leucine-rich repeat domain superfamily [IPR032675]
Q96E93	C-type lectin fold [IPR016187]
Q96E93	C-type lectin-like/link domain superfamily [IPR016186]
Q96EB1	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96EB6	Sirtuin, catalytic core small domain superfamily [IPR026591]
Q96EB6	DHS-like NAD/FAD-binding domain superfamily [IPR029035]
Q96ED9	CH domain superfamily [IPR036872]
Q96EE3	WD40-repeat-containing domain superfamily [IPR036322]
Q96EE3	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q96EF0	Protein-tyrosine phosphatase-like [IPR029021]
Q96EF0	PH-like domain superfamily [IPR011993]
Q96EF6	Galactose-binding-like domain superfamily [IPR008979]
Q96EF6	F-box-like domain superfamily [IPR036047]
Q96EF9	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q96EG1	Alkaline-phosphatase-like, core domain superfamily [IPR017850]
Q96EG3	Zinc finger C2H2 superfamily [IPR036236]
Q96EH3	Nucleotidyltransferase superfamily [IPR043519]
Q96EH5	Ribosomal protein L39e domain superfamily [IPR023626]
Q96EH8	B30.2/SPRY domain superfamily [IPR043136]
Q96EH8	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96EK2	Zinc finger, FYVE/PHD-type [IPR011011]
Q96EK2	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96EK5	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q96EK6	Acyl-CoA N-acyltransferase [IPR016181]
Q96EK7	PIN-like domain superfamily [IPR029060]
Q96EK9	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96EN8	Pyridoxal phosphate-dependent transferase, major domain [IPR015421]
Q96EN8	Pyridoxal phosphate-dependent transferase [IPR015424]
Q96EN8	Pyruvate kinase-like, insert domain superfamily [IPR011037]
Q96EP0	Zinc finger, RanBP2-type superfamily [IPR036443]
Q96EP0	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96EP0	PUB-like domain superfamily [IPR036339]
Q96EP1	SMAD/FHA domain superfamily [IPR008984]
Q96EP1	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96EP5	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q96EP5	RNA-binding domain superfamily [IPR035979]
Q96EP9	Sodium/solute  symporter  superfamily [IPR038770]
Q96EQ0	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q96EQ8	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96ER3	Armadillo-like helical [IPR011989]
Q96ER3	Armadillo-type fold [IPR016024]
Q96ES6	MFS transporter superfamily [IPR036259]
Q96EV2	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q96EV2	RNA-binding domain superfamily [IPR035979]
Q96EX2	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96EX3	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q96EX3	WD40-repeat-containing domain superfamily [IPR036322]
Q96EY1	HSP40/DnaJ peptide-binding [IPR008971]
Q96EY1	Chaperone J-domain superfamily [IPR036869]
Q96EY1	Heat shock protein DnaJ, cysteine-rich domain superfamily [IPR036410]
Q96EY4	Tma16 superfamily [IPR038356]
Q96EY7	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q96EY8	Cobalamin adenosyltransferase-like superfamily [IPR036451]
Q96EY9	Cytidine deaminase-like [IPR016193]
Q96EZ8	SMAD/FHA domain superfamily [IPR008984]
Q96F10	Acyl-CoA N-acyltransferase [IPR016181]
Q96F15	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96F44	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
Q96F44	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96F44	B30.2/SPRY domain superfamily [IPR043136]
Q96F46	Interleukin-17 receptor A/B, FnIII-like domain 2 superfamily [IPR043046]
Q96F46	Interleukin-17 receptor A/B, FnIII-like domain 1 superfamily [IPR038683]
Q96F86	YjeF N-terminal domain superfamily [IPR036652]
Q96FB5	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
Q96FC7	Fibronectin type III superfamily [IPR036116]
Q96FC7	Immunoglobulin-like fold [IPR013783]
Q96FC9	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96FE5	Immunoglobulin-like domain superfamily [IPR036179]
Q96FE5	Leucine-rich repeat domain superfamily [IPR032675]
Q96FE5	Immunoglobulin-like fold [IPR013783]
Q96FE7	Kringle superfamily [IPR038178]
Q96FE7	Kringle-like fold [IPR013806]
Q96FI4	MutM-like, N-terminal [IPR035937]
Q96FI4	Ribosomal protein S13-like, H2TH [IPR010979]
Q96FJ2	Dynein light chain superfamily [IPR037177]
Q96FK6	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
Q96FK6	WD40-repeat-containing domain superfamily [IPR036322]
Q96FL9	Ricin B-like lectins [IPR035992]
Q96FL9	Nucleotide-diphospho-sugar transferases [IPR029044]
Q96FN4	von Willebrand factor A-like domain superfamily [IPR036465]
Q96FN4	C2 domain superfamily [IPR035892]
Q96FN5	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96FN5	Kinesin motor domain superfamily [IPR036961]
Q96FN9	D-aminoacyl-tRNA deacylase-like superfamily [IPR023509]
Q96FQ6	EF-hand domain pair [IPR011992]
Q96FS4	Rap/Ran-GAP superfamily [IPR035974]
Q96FS4	PDZ superfamily [IPR036034]
Q96FV0	Leucine-rich repeat domain superfamily [IPR032675]
Q96FV3	Tetraspanin, EC2 domain superfamily [IPR008952]
Q96FV9	Death-like domain superfamily [IPR011029]
Q96FW1	Papain-like cysteine peptidase superfamily [IPR038765]
Q96FW1	Peptidase C65, otubain, subdomain 1 [IPR042468]
Q96FW1	Peptidase C65,  otubain, subdomain 2 [IPR042467]
Q96FX2	DPH-type metal-binding domain superfamily [IPR036671]
Q96FX7	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
Q96FZ2	SOS response associated peptidase-like [IPR036590]
Q96G03	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III [IPR016055]
Q96G03	Alpha-D-phosphohexomutase, C-terminal domain superfamily [IPR036900]
Q96G04	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
Q96G23	Homeobox-like domain superfamily [IPR009057]
Q96G28	BART domain superfamily [IPR042541]
Q96G42	Kelch-type beta propeller [IPR015915]
Q96G46	Aldolase-type TIM barrel [IPR013785]
Q96G61	NUDIX hydrolase-like domain superfamily [IPR015797]
Q96G74	Papain-like cysteine peptidase superfamily [IPR038765]
Q96GA7	Tryptophan synthase beta subunit-like PLP-dependent enzyme [IPR036052]
Q96GC5	Ribosomal protein S10 domain superfamily [IPR036838]
Q96GC6	KRAB domain superfamily [IPR036051]
Q96GC6	SCAN domain superfamily [IPR038269]
Q96GC6	Zinc finger C2H2 superfamily [IPR036236]
Q96GD0	HAD superfamily [IPR023214]
Q96GD0	HAD-like superfamily [IPR036412]
Q96GD3	SLED domain superfamily [IPR038348]
Q96GD3	Sterile alpha motif/pointed domain superfamily [IPR013761]
Q96GD4	Protein kinase-like domain superfamily [IPR011009]
Q96GE5	KRAB domain superfamily [IPR036051]
Q96GE5	Zinc finger C2H2 superfamily [IPR036236]
Q96GE6	EF-hand domain pair [IPR011992]
Q96GF1	Zinc finger, RING/FYVE/PHD-type [IPR013083]
Q96GG9	DCN1-like, PONY binding domain [IPR042460]
Q96GG9	UBA-like superfamily [IPR009060]
Q96GJ1	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
Q96GK7	Fumarylacetoacetase-like, C-terminal domain superfamily [IPR036663]
Q96GM1	Phosphatidic acid phosphatase type 2/haloperoxidase superfamily [IPR036938]
Q96GM5	SWIB/MDM2 domain superfamily [IPR036885]
Q96GM8	Ribonuclease H superfamily [IPR036397]
Q96GM8	Ribonuclease H-like superfamily [IPR012337]
Q96GP6	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q96GQ7	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96GR2	ANL, N-terminal domain [IPR042099]
Q96GS6	Alpha/Beta hydrolase fold [IPR029058]
Q96GW7	Immunoglobulin-like domain superfamily [IPR036179]
Q96GW7	C-type lectin fold [IPR016187]
Q96GW7	Sushi/SCR/CCP superfamily [IPR035976]
Q96GW7	Immunoglobulin-like fold [IPR013783]
Q96GW7	C-type lectin-like/link domain superfamily [IPR016186]
Q96GW9	Rossmann-like alpha/beta/alpha sandwich fold [IPR014729]
Q96GW9	Aminoacyl-tRNA synthetase, class Ia, anticodon-binding [IPR009080]
Q96GX5	Protein kinase-like domain superfamily [IPR011009]
Q96GX9	Class II aldolase/adducin N-terminal domain superfamily [IPR036409]
Q96GZ6	SLC41A/MgtE divalent cation transporters, integral membrane domain superfamily [IPR036739]
Q96H15	Immunoglobulin-like domain superfamily [IPR036179]
Q96H15	Immunoglobulin-like fold [IPR013783]
Q96H20	Winged helix-like DNA-binding domain superfamily [IPR036388]
Q96H20	Winged helix DNA-binding domain superfamily [IPR036390]
Q96H35	RNA-binding domain superfamily [IPR035979]
Q96H35	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q96H40	KRAB domain superfamily [IPR036051]
Q96H40	Zinc finger C2H2 superfamily [IPR036236]
Q96H55	Kinesin motor domain superfamily [IPR036961]
Q96H55	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96H78	Mitochondrial carrier domain superfamily [IPR023395]
Q96H79	Winged helix-like DNA-binding domain superfamily [IPR036388]
Q96H86	Zinc finger C2H2 superfamily [IPR036236]
Q96H86	KRAB domain superfamily [IPR036051]
Q96H96	UbiA prenyltransferase superfamily [IPR044878]
Q96HA7	Ankyrin repeat-containing domain superfamily [IPR036770]
Q96HA7	Tetratricopeptide-like helical domain superfamily [IPR011990]
Q96HA7	Leucine-rich repeat domain superfamily [IPR032675]
Q96HA8	Protein N-terminal glutamine amidohydrolase, alpha beta roll superfamily [IPR037132]
Q96HC4	PDZ superfamily [IPR036034]
Q96HD1	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q96HE7	ERO1-like superfamily [IPR037192]
Q96HF1	Tissue inhibitor of metalloproteinases-like, OB-fold [IPR008993]
Q96HF1	Frizzled cysteine-rich domain superfamily [IPR036790]
Q96HH9	PH-like domain superfamily [IPR011993]
Q96HI0	Papain-like cysteine peptidase superfamily [IPR038765]
Q96HL8	SH3-like domain superfamily [IPR036028]
Q96HM7	SGNH hydrolase superfamily [IPR036514]
Q96HN2	NAD(P)-binding domain superfamily [IPR036291]
Q96HN2	Adenosylhomocysteinase-like superfamily [IPR042172]
Q96HP0	Dedicator of cytokinesis, C-terminal, lobe A [IPR043161]
Q96HP0	Dedicator of cytokinesis, C-terminal, lobe C [IPR043162]
Q96HP0	C2 domain superfamily [IPR035892]
Q96HP4	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain [IPR039261]
Q96HP4	Riboflavin synthase-like beta-barrel [IPR017938]
Q96HQ0	KRAB domain superfamily [IPR036051]
Q96HQ0	Zinc finger C2H2 superfamily [IPR036236]
Q96HR8	H/ACA RNP complex subunit Gar1/Naf1, Cbf5-binding domain [IPR038664]
Q96HR8	Translation protein, beta-barrel domain superfamily [IPR009000]
Q96HS1	Histidine phosphatase superfamily [IPR029033]
Q96HU1	RUN domain superfamily [IPR037213]
Q96HU1	SH3-like domain superfamily [IPR036028]
Q96HU1	Rab-GTPase-TBC domain superfamily [IPR035969]
Q96HU8	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
Q96HW7	Armadillo-like helical [IPR011989]
Q96HW7	Armadillo-type fold [IPR016024]
Q96HY6	Winged helix DNA-binding domain superfamily [IPR036390]
Q96HY6	Winged helix-like DNA-binding domain superfamily [IPR036388]
Q96HY7	Thiamin diphosphate-binding fold [IPR029061]
Q96HY7	Multifunctional 2-oxoglutarate metabolism enzyme, C-terminal domain superfamily [IPR042179]
Q96HZ4	Helix-loop-helix DNA-binding domain superfamily [IPR036638]
Q96I13	Alpha/Beta hydrolase fold [IPR029058]
Q96I15	Pyridoxal phosphate-dependent transferase, small domain [IPR015422]
Q96I15	Pyridoxal phosphate-dependent transferase, major domain [IPR015421]
Q96I15	Pyridoxal phosphate-dependent transferase [IPR015424]
Q96I24	K Homology domain, type 1 superfamily [IPR036612]
Q96I25	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q96I25	RNA-binding domain superfamily [IPR035979]
Q96I27	Zinc finger C2H2 superfamily [IPR036236]
Q96I34	Ankyrin repeat-containing domain superfamily [IPR036770]
Q96I45	Tmem141 superfamily [IPR038259]
Q96I51	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II [IPR009091]
Q96I59	Nucleic acid-binding, OB-fold [IPR012340]
Q96I59	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) [IPR045864]
Q96I82	Immunoglobulin-like domain superfamily [IPR036179]
Q96I82	Immunoglobulin-like fold [IPR013783]
Q96I82	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
Q96I82	Kazal domain superfamily [IPR036058]
Q96I99	ATP-grasp fold, subdomain 1 [IPR013815]
Q96I99	Succinyl-CoA synthetase-like [IPR016102]
Q96IC2	Ribonuclease H superfamily [IPR036397]
Q96IC2	Ribonuclease H-like superfamily [IPR012337]
Q96IC2	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
Q96IC2	RNA-binding domain superfamily [IPR035979]
Q96ID5	Immunoglobulin-like fold [IPR013783]
Q96ID5	Immunoglobulin-like domain superfamily [IPR036179]
